DateTime (UTC),Log_Quantity
2024-01-01 18:32:47,4.792336804560328
2024-01-01 18:32:47,4.617126087070553
2024-01-01 18:32:47,4.792336803962756
2024-01-01 19:26:35,6.698310564271812
2024-01-01 19:26:35,0.4761178087521727
2024-01-01 19:26:35,6.698310564271812
2024-01-01 19:45:35,3.0880679096127066
2024-01-01 19:46:35,2.585090376413679
2024-01-01 19:46:59,4.773989052036741
2024-01-01 19:46:59,4.355628564115028
2024-01-01 19:46:59,4.773989051428104
2024-01-01 19:53:11,2.1619204429323715
2024-01-01 19:53:11,0.005770874332184421
2024-01-01 19:53:11,2.1619204429323715
2024-01-01 20:00:47,1.9303268100867461
2024-01-01 20:36:23,4.764644470698733
2024-01-01 20:36:23,4.595723384330001
2024-01-01 20:36:23,4.764644470084373
2024-01-01 20:36:35,4.761862089228289
2024-01-01 20:36:35,0.08369757270072804
2024-01-01 20:48:47,3.8665802130200198
2024-01-01 21:11:47,0.5760514086836982
2024-01-01 21:26:59,0.692647055518263
2024-01-01 21:34:35,4.90360107318896
2024-01-01 21:34:35,0.09595391377876837
2024-01-01 21:34:35,4.90360107318896
2024-01-01 22:07:47,4.600963914423529
2024-01-01 22:07:47,4.600963914423529
2024-01-01 22:08:47,5.339022884898684
2024-01-01 22:08:47,0.1450237729862549
2024-01-01 22:08:47,5.339022884898684
2024-01-01 22:38:35,6.9002596902067195
2024-01-01 22:38:35,6.9002596902067195
2024-01-01 22:38:47,4.73584092867512
2024-01-01 22:38:47,0.08161531472776895
2024-01-01 23:08:11,4.201117537505806
2024-01-01 23:16:23,4.769994465116388
2024-01-01 23:16:23,3.9403148530476315
2024-01-01 23:16:23,4.769994464505305
2024-01-01 23:16:59,4.614531201461939
2024-01-01 23:16:59,0.0725415796736472
2024-01-01 23:25:11,4.007333185232471
2024-01-01 23:37:35,1.88698997930538
2024-01-01 23:37:35,1.88698997930538
2024-01-01 23:49:47,1.05858e-18
2024-01-02 00:22:35,5.300522751008303
2024-01-02 00:22:35,5.300522751008303
2024-01-02 00:33:35,1.05858e-18
2024-01-02 00:52:23,4.043412416066651
2024-01-02 00:52:23,0.04130852527937354
2024-01-02 00:52:23,4.043412416066651
2024-01-02 00:57:35,1.0986122886681098
2024-01-02 01:00:47,0.6931471805599447
2024-01-02 01:00:47,0.6931471805599447
2024-01-02 01:09:35,0.6931471805599447
2024-01-02 01:09:35,0.6931471805599447
2024-01-02 01:13:47,4.043412416066651
2024-01-02 01:13:47,4.043412416066651
2024-01-02 01:31:59,4.931530209426223
2024-01-02 01:31:59,6.184151108560061
2024-01-02 01:31:59,0.3106907193818717
2024-01-02 01:31:59,6.433892211059894
2024-01-02 02:12:23,3.8375838265477804
2024-01-02 02:12:23,3.8375838265477804
2024-01-02 02:30:35,4.918886664429031
2024-01-02 02:30:35,0.0973727266746698
2024-01-02 02:30:35,5.596478318712813
2024-01-02 02:30:35,0.18408227690808543
2024-01-02 02:30:35,4.89886111153751
2024-01-02 02:30:35,0.09551793214446472
2024-01-02 02:30:35,6.28871845174431
2024-01-02 02:30:35,6.28871845174431
2024-01-02 03:43:35,5.7304300123613805
2024-01-02 03:43:35,5.7304300123613805
2024-01-02 04:23:35,3.649859904305803
2024-01-02 05:25:35,3.228241267476172
2024-01-02 05:25:35,0.018080405011109704
2024-01-02 05:25:35,3.228241267476172
2024-01-02 06:06:35,3.718483174517082
2024-01-02 06:09:35,2.277191600555757
2024-01-02 06:47:35,6.706250902771409
2024-01-02 06:48:23,4.233507000386562
2024-01-02 06:48:23,0.04989511358099132
2024-01-02 06:48:23,6.771901755426416
2024-01-02 06:48:23,0.5046704300145765
2024-01-02 06:48:23,6.771901755426416
2024-01-02 06:48:23,4.233506836006322
2024-01-02 06:50:35,2.470200423371748
2024-01-02 07:06:47,4.983606621708336
2024-01-02 07:15:35,4.983606621708336
2024-01-02 07:59:35,6.771901755426416
2024-01-02 08:19:47,1.26243567384329
2024-01-02 08:52:11,5.03716359353482
2024-01-02 08:52:11,6.68522671535107
2024-01-02 08:52:11,0.4711755308177743
2024-01-02 08:52:11,6.860165263744098
2024-01-02 09:59:11,5.192525095172529
2024-01-02 09:59:11,0.12636551279199648
2024-01-02 09:59:11,5.192525095172529
2024-01-02 09:59:11,5.192525095172529
2024-01-02 10:01:35,4.07753744390572
2024-01-02 10:01:35,4.07753744390572
2024-01-02 10:15:59,4.733345978556456
2024-01-02 10:15:59,4.733345978556456
2024-01-02 10:18:35,4.437469978390619
2024-01-02 10:18:35,0.06100708695062367
2024-01-02 10:18:35,4.437469978390619
2024-01-02 10:18:35,4.437469978390619
2024-01-02 10:29:11,1.3179834404848019
2024-01-02 10:30:59,0.47371370684564634
2024-01-02 10:52:59,1.0209501876279635e-08
2024-01-02 11:00:35,4.187272e-18
2024-01-02 11:01:59,6.458721604268817
2024-01-02 11:01:59,0.391861295023013
2024-01-02 11:01:59,6.220485872257896
2024-01-02 11:01:59,0.32054441470116496
2024-01-02 11:01:59,6.220485872257896
2024-01-02 11:01:59,6.458715728662766
2024-01-02 11:10:11,0.27486547905838477
2024-01-02 11:14:47,0.448997251035906
2024-01-02 11:37:35,6.55250788703459
2024-01-02 11:42:59,0.9071597942989928
2024-01-02 11:57:35,2.46134071706079
2024-01-02 12:00:23,2.1239637635974082
2024-01-02 12:49:35,0.10740371808707272
2024-01-02 12:49:35,0.10740371808707272
2024-01-02 12:54:23,0.6931471805599447
2024-01-02 12:54:23,0.6931471805599447
2024-01-02 13:01:59,3.2789750110578733
2024-01-02 13:37:59,0.900174209218798
2024-01-02 14:25:35,0.6281392535273113
2024-01-02 14:44:11,6.838005309820911
2024-01-02 14:44:11,5.371912585488643
2024-01-02 14:44:11,6.57696077390482
2024-01-02 15:33:11,4.428270586380407
2024-01-02 15:38:35,5.3896754198967605
2024-01-02 15:38:35,0.15204703350186102
2024-01-02 15:38:35,5.3896754198967605
2024-01-02 15:39:11,6.860165263744098
2024-01-02 15:39:11,6.668015806483225
2024-01-02 15:39:11,5.122127839768147
2024-01-02 15:53:59,2.626986826440159
2024-01-02 18:24:47,3.6602603566755434
2024-01-02 18:24:47,0.028111649713378362
2024-01-02 18:24:47,3.6602603566755434
2024-01-02 18:34:47,2.740168982369582
2024-01-02 18:34:47,2.740168982369582
2024-01-02 20:42:59,1.325743810770825
2024-01-02 20:47:47,1.9345957130916234
2024-01-02 20:47:47,0.004447744283312154
2024-01-02 20:47:47,1.9345957130916234
2024-01-02 20:47:47,1.9345957130916234
2024-01-02 21:05:11,4.763797952182139
2024-01-02 21:05:11,4.850692456036867
2024-01-02 21:05:11,4.763797951567266
2024-01-02 21:09:47,2.0160068e-17
2024-01-02 21:55:23,6.520498332211631
2024-01-02 21:55:23,0.412342264589626
2024-01-02 21:55:23,6.467820286817012
2024-01-02 21:55:23,0.39482482256455653
2024-01-02 21:55:23,6.467820286817012
2024-01-02 21:55:23,6.520498332211631
2024-01-02 22:43:59,4.90232306398835
2024-01-02 22:43:59,0.09583617768551575
2024-01-02 22:43:59,4.90232306398835
2024-01-02 23:50:23,3.3629451799471712
2024-01-02 23:51:23,5.253624048701964
2024-01-02 23:51:23,5.253624048701964
2024-01-03 00:41:59,4.083771587502039
2024-01-03 00:41:59,0.04300345643346839
2024-01-03 00:41:59,4.083771587502039
2024-01-03 01:24:23,4.083771587502039
2024-01-03 01:32:11,5.33842726445427
2024-01-03 01:32:11,0.14494299818695616
2024-01-03 01:32:11,5.33842726445427
2024-01-03 03:29:47,6.68586094706836
2024-01-03 03:55:59,6.015156871531265
2024-01-03 03:58:59,6.015156869330811
2024-01-03 03:58:59,4.9410753278414585
2024-01-03 03:58:59,5.60089835966704
2024-01-03 04:00:47,5.54405249650176
2024-01-03 04:00:47,5.54405249650176
2024-01-03 04:08:35,5.545720459886905
2024-01-03 04:08:35,0.17569512280766755
2024-01-03 04:08:35,5.545720459886905
2024-01-03 05:27:59,6.000163294124099
2024-01-03 05:27:59,0.26467488879076795
2024-01-03 05:27:59,6.000163294124099
2024-01-03 05:28:47,6.000163296357793
2024-01-03 05:59:11,2.2027123806012385
2024-01-03 05:59:11,0.03945879057772996
2024-01-03 05:59:11,2.198254976244528
2024-01-03 07:15:35,5.525577448936842
2024-01-03 07:15:35,5.525577448936842
2024-01-03 07:32:23,4.768543452955909
2024-01-03 07:32:23,0.08424031399547684
2024-01-03 07:32:23,4.768543452955909
2024-01-03 07:32:23,4.768543452955909
2024-01-03 07:59:23,2.5023387801567125
2024-01-03 09:16:59,1.9422168707071414
2024-01-03 09:16:59,1.9422168707071414
2024-01-03 09:33:11,2.070034732406411
2024-01-03 12:03:59,6.149250517342458
2024-01-03 12:03:59,0.3014696473318164
2024-01-03 12:03:59,6.149250517342458
2024-01-03 12:03:59,6.149250517342458
2024-01-03 13:39:35,6.90875477931522
2024-01-03 14:31:11,4.89750647924505
2024-01-03 14:49:23,6.305850973596001
2024-01-03 14:49:23,0.3447374258367511
2024-01-03 14:49:23,6.305850973596001
2024-01-03 14:54:23,6.90875477931522
2024-01-03 15:07:23,4.8509045494538485
2024-01-03 15:33:59,4.24807261680869
2024-01-03 16:29:23,4.673262785658623
2024-01-03 16:45:11,4.059964248302548
2024-01-03 17:43:35,6.100777423071836
2024-01-03 17:43:35,6.100777423071836
2024-01-03 17:45:35,4.995916595810371
2024-01-03 17:45:35,6.503309867765565
2024-01-03 17:45:35,0.4065586854122572
2024-01-03 17:45:35,6.702150980690892
2024-01-03 18:11:23,2.614027259326361
2024-01-03 18:11:23,2.614027259326361
2024-01-03 18:16:35,6.411401419098536
2024-01-03 18:16:35,0.37674004162284175
2024-01-03 18:16:35,6.411401419098536
2024-01-03 20:11:35,2.378096169591166
2024-01-03 20:11:35,2.378096169591166
2024-01-03 20:26:23,2.0160068e-17
2024-01-03 20:57:47,6.411401419098536
2024-01-03 20:58:11,5.428495415796227
2024-01-03 20:58:11,6.564630742001647
2024-01-03 20:58:11,0.42749576013404644
2024-01-03 20:58:11,6.841995825765778
2024-01-03 21:17:59,8.294299608857235
2024-01-03 21:25:11,4.655874813401782
2024-01-03 21:25:11,6.46266975251796
2024-01-03 21:25:11,0.3931450116361716
2024-01-03 21:25:11,6.6133448647547555
2024-01-03 21:46:11,0.3433755713891493
2024-01-03 21:46:11,0.3433755713891493
2024-01-03 21:49:23,0.6931471805599447
2024-01-03 21:49:23,0.6931471805599447
2024-01-03 23:45:59,3.381496245647292
2024-01-04 00:03:23,2.6520912592172605
2024-01-04 00:51:47,6.754750775210739
2024-01-04 00:51:47,5.045247032094366
2024-01-04 00:51:47,6.556555607970825
2024-01-04 02:32:59,7.584757080992206
2024-01-04 02:32:59,7.422327818922961
2024-01-04 02:32:59,5.690512408286642
2024-01-04 02:45:11,4.864184369918082
2024-01-04 02:45:11,6.515901354380721
2024-01-04 02:45:11,0.41078900795911844
2024-01-04 02:45:11,6.6900569295255465
2024-01-04 03:32:47,4.223725837965071
2024-01-04 03:51:11,2.211608460820258
2024-01-04 04:13:11,1.9357283765141897
2024-01-04 04:13:11,1.9357283765141897
2024-01-04 04:33:35,4.850692456036867
2024-01-04 04:46:35,2.596350554907706
2024-01-04 04:59:11,5.734958092124651
2024-01-04 04:59:11,5.734958092124651
2024-01-04 05:34:59,3.348152576218208
2024-01-04 05:36:11,3.800915679016341
2024-01-04 05:36:11,0.032399510418923215
2024-01-04 05:36:11,3.800915679016341
2024-01-04 06:27:59,3.2119971446142603
2024-01-04 06:36:35,2.302585092994046
2024-01-04 06:46:11,4.357210430680202
2024-01-04 07:32:47,4.377315357115127
2024-01-04 07:32:47,4.715735382793583
2024-01-04 07:32:47,6.457467737540712
2024-01-04 07:32:47,0.39145432315773093
2024-01-04 07:32:47,6.617584445491956
2024-01-04 07:32:47,6.617584445491956
2024-01-04 07:32:47,4.377315356210153
2024-01-04 07:42:35,5.615171231128692
2024-01-04 07:42:35,5.615171231128692
2024-01-04 07:47:35,2.934928096587409
2024-01-04 12:29:59,0.6931471805599447
2024-01-04 12:29:59,0.6931471805599447
2024-01-04 12:33:59,0.6931471805599447
2024-01-04 12:33:59,0.6931471805599447
2024-01-04 14:50:47,4.419442315350545
2024-01-04 15:08:23,4.855142402459029
2024-01-04 15:09:11,5.204565958790173
2024-01-04 15:09:11,0.12781048392808803
2024-01-04 15:29:47,6.645305577280176
2024-01-04 15:29:47,0.45634349344708275
2024-01-04 15:29:47,6.645305577280176
2024-01-04 15:56:23,3.302652685005051
2024-01-04 19:58:35,3.2944906639928573
2024-01-04 19:59:11,3.2974132389508517
2024-01-04 19:59:47,3.284622101150757
2024-01-04 20:04:35,6.1079008495843565
2024-01-04 20:04:35,6.1079008495843565
2024-01-04 20:05:59,5.947744088092891
2024-01-04 20:05:59,0.25269812472984104
2024-01-04 20:05:59,5.947744088092891
2024-01-04 20:13:59,5.947742518216749
2024-01-04 20:32:35,4.854822267961107
2024-01-04 20:32:35,0.09155582212389217
2024-01-04 20:32:35,4.854822267961107
2024-01-04 21:46:23,3.3919733196125494
2024-01-04 21:46:23,3.3919733196125494
2024-01-04 21:48:23,4.848383522610946
2024-01-04 21:57:47,4.76223107070717
2024-01-04 21:57:47,4.61864841267393
2024-01-04 21:57:47,4.762230913051686
2024-01-04 23:01:11,1.8077705974791938
2024-01-04 23:03:35,5.50820798598837
2024-01-04 23:03:35,5.50820798598837
2024-01-04 23:50:11,1.791759469228055
2024-01-04 23:50:11,1.791759469228055
2024-01-05 00:44:47,4.558426438202565
2024-01-05 00:44:47,0.06867820963799733
2024-01-05 00:44:47,4.558426438202565
2024-01-05 00:44:47,4.558426438202565
2024-01-05 01:32:11,2.0701991113582947
2024-01-05 01:32:11,2.0701991113582947
2024-01-05 02:26:11,0.07927246872989362
2024-01-05 02:26:11,0.07927246872989362
2024-01-05 02:27:23,0.6931471805599447
2024-01-05 02:27:23,0.6931471805599447
2024-01-05 02:30:35,0.6931421805474454
2024-01-05 02:30:35,0.6931421805474454
2024-01-05 02:55:23,2.5452937438702112
2024-01-05 03:16:35,5.410474898460618
2024-01-05 03:16:35,0.15502073225181132
2024-01-05 03:16:35,6.671461330096436
2024-01-05 03:16:35,0.4660191740295489
2024-01-05 03:16:35,6.671461330096436
2024-01-05 03:16:35,5.410474885543682
2024-01-05 03:17:35,6.7714005834432145
2024-01-05 03:20:59,6.90875477931522
2024-01-05 03:20:59,6.900227012561346
2024-01-05 03:20:59,5.072921280180533
2024-01-05 03:20:59,6.726065522560288
2024-01-05 04:49:59,1.8577292195160882
2024-01-05 05:05:35,5.342595531166494
2024-01-05 05:05:35,0.14550914945688595
2024-01-05 05:05:35,5.513878110153945
2024-01-05 05:05:35,0.17061262194065474
2024-01-05 05:05:35,6.828012122619701
2024-01-05 05:05:35,0.5273103934998501
2024-01-05 05:05:35,5.645459199634621
2024-01-05 05:05:35,5.862427853276234
2024-01-05 05:05:35,0.23421976083932272
2024-01-05 05:05:35,7.606436976792047
2024-01-05 05:05:35,7.606436976792047
2024-01-05 05:07:23,2.596350554907706
2024-01-05 05:14:35,6.726233402358747
2024-01-05 05:14:35,4.6147243987929025
2024-01-05 05:14:35,6.598563523042474
2024-01-05 05:46:47,1.952846768183737
2024-01-05 05:59:11,2.4280466450433402
2024-01-05 06:54:11,3.7390160631272744
2024-01-05 09:03:59,3.3193291554506352
2024-01-05 10:01:23,3.298041294185999
2024-01-05 12:09:59,4.638185877491424
2024-01-05 12:13:35,2.6639933285684805
2024-01-05 12:50:59,6.727136457702735
2024-01-05 12:51:23,6.3291072100343015
2024-01-05 12:52:23,6.803505257608338
2024-01-05 12:52:23,6.803505257608338
2024-01-05 16:38:47,1.3044713987276941
2024-01-05 16:48:11,6.2033637384467895
2024-01-05 16:48:11,5.929565409575284
2024-01-05 16:48:11,4.782631907780818
2024-01-05 16:58:23,6.569569985651427
2024-01-05 16:58:23,6.569569985651427
2024-01-05 19:32:23,2.4852992592212795
2024-01-05 19:38:11,3.4339872044851463
2024-01-05 19:59:11,6.552215512153652
2024-01-05 19:59:11,6.552215512153652
2024-01-05 19:59:11,7.102234722845332
2024-01-05 19:59:11,7.102234722845332
2024-01-05 19:59:11,6.848073687969073
2024-01-05 19:59:11,0.5355894779883523
2024-01-05 20:00:23,6.481477139333975
2024-01-05 20:00:23,0.3993071873058928
2024-01-05 20:00:23,6.481477139333975
2024-01-05 20:00:47,4.666910499996738
2024-01-05 20:02:23,4.800026062126297
2024-01-05 20:02:23,4.800026062126297
2024-01-05 20:36:35,3.791680872948434
2024-01-05 20:37:59,3.791680872948434
2024-01-05 21:10:47,4.2834445046815075
2024-01-05 21:50:47,4.552084689678702
2024-01-05 21:50:47,6.745144207334254
2024-01-05 21:50:47,0.4941398928899592
2024-01-05 21:50:47,6.8498629705765275
2024-01-05 21:50:47,6.8498629705765275
2024-01-05 21:52:11,0.6931471805599453
2024-01-05 21:52:11,0.6931471805599453
2024-01-05 23:06:59,4.5208772323426905
2024-01-05 23:37:11,5.613385609657075
2024-01-05 23:37:11,0.18695565739559275
2024-01-05 23:37:11,5.613385609657075
2024-01-05 23:59:11,6.68586094706836
2024-01-05 23:59:11,5.081404364984463
2024-01-05 23:59:11,6.46302945692067
2024-01-06 01:27:11,6.685860947068358
2024-01-06 01:27:11,6.487684018484609
2024-01-06 01:27:11,4.976733742420568
2024-01-06 01:48:59,1.3044713987276941
2024-01-06 05:12:11,5.858981176545011
2024-01-06 05:32:47,3.0951057094741254
2024-01-06 05:32:47,0.015752001055997982
2024-01-06 05:32:47,3.0951057094741254
2024-01-06 06:02:59,6.685860947068358
2024-01-06 06:02:59,6.475432716704089
2024-01-06 06:02:59,5.030437921392429
2024-01-06 06:22:23,6.582599595087809
2024-01-06 06:22:23,0.43379193757363166
2024-01-06 06:22:23,6.040126030828109
2024-01-06 06:22:23,0.2741348637307958
2024-01-06 06:22:23,6.040126030828109
2024-01-06 06:22:23,6.582596050345578
2024-01-06 06:56:59,6.685860947068358
2024-01-06 06:56:59,6.685860947068358
2024-01-06 07:45:47,2.410260754864123
2024-01-06 07:45:47,0.0076022950024057425
2024-01-06 07:45:47,2.410260754864123
2024-01-06 08:01:11,2.5204550458507287
2024-01-06 08:27:35,3.535942580381681
2024-01-06 08:29:47,6.920182400999853
2024-01-06 08:39:59,6.952568034516503
2024-01-06 09:10:59,6.780039959026008
2024-01-06 09:10:59,0.5079071922957267
2024-01-06 09:10:59,6.780039959026008
2024-01-06 09:54:59,6.604048787837061
2024-01-06 09:54:59,6.604048787837061
2024-01-06 09:54:59,6.952568034516503
2024-01-06 09:54:59,6.952568034516503
2024-01-06 09:54:59,6.6584139648846286
2024-01-06 09:54:59,0.4611726888266658
2024-01-06 10:27:59,6.5900174499258535
2024-01-06 10:27:59,0.4364125757838632
2024-01-06 10:27:59,5.068654439534386
2024-01-06 10:27:59,6.7864391043612065
2024-01-06 10:59:59,4.592211204878464
2024-01-06 10:59:59,0.07098041278875661
2024-01-06 10:59:59,4.592211204878464
2024-01-06 12:26:35,3.4311716883348513
2024-01-06 12:26:35,0.022269266812543265
2024-01-06 12:26:35,3.4311716883348513
2024-01-06 13:32:35,5.858981661910461
2024-01-06 13:32:47,6.36072612385814
2024-01-06 15:08:35,2.3524e-20
2024-01-06 15:35:35,2.3524e-20
2024-01-06 15:41:11,2.3524e-20
2024-01-06 16:00:35,2.3524e-20
2024-01-06 16:04:47,6.585375758497552
2024-01-06 16:04:47,0.4347712505158609
2024-01-06 16:04:47,7.22632594189032
2024-01-06 16:04:47,0.7102500726512566
2024-01-06 16:04:47,7.22632594189032
2024-01-06 16:04:47,6.585375758497552
2024-01-06 16:04:59,4.970190418123709
2024-01-06 17:18:35,2.3524e-20
2024-01-06 17:53:59,5.4406746415987
2024-01-06 17:53:59,5.0483577976630185
2024-01-06 17:53:59,0.11020932499955402
2024-01-06 17:53:59,5.0483577976630185
2024-01-06 19:15:23,4.787528601285538
2024-01-06 19:15:23,4.6745257318814675
2024-01-06 19:15:23,4.787528600685077
2024-01-06 20:49:11,2.3978952727983707
2024-01-06 21:03:35,1.791759469228055
2024-01-06 21:13:11,5.043425116919247
2024-01-06 21:14:59,5.043425116919247
2024-01-06 22:26:23,9.351245150976853
2024-01-06 22:32:59,9.351679342709007
2024-01-06 23:32:35,5.4406746415987
2024-01-06 23:32:35,5.2873174671643675
2024-01-06 23:59:35,5.642976082186731
2024-01-06 23:59:35,0.19208239412108788
2024-01-06 23:59:35,5.642976082186731
2024-01-07 00:25:11,3.482998146556069
2024-01-07 00:25:11,3.482998146556069
2024-01-07 04:54:11,4.110882853177005
2024-01-07 04:54:11,4.110882853177005
2024-01-07 06:05:11,5.950206252947372
2024-01-07 06:05:11,0.25324988704555085
2024-01-07 06:05:11,5.950206252947372
2024-01-07 06:27:35,5.658628568832707
2024-01-07 06:27:35,5.658628568832707
2024-01-07 07:30:47,6.024682916391516
2024-01-07 07:39:11,6.871980685292427
2024-01-07 11:50:59,1.412269825305653
2024-01-07 11:50:59,0.002334985524764509
2024-01-07 11:50:59,1.412269825305653
2024-01-07 11:54:23,3.2613283216160536
2024-01-07 12:57:59,4.052285102059355
2024-01-07 12:57:59,4.052285102059355
2024-01-07 14:25:11,6.485195193549948
2024-01-07 20:00:23,6.040126030828109
2024-01-07 20:00:23,6.040126030828109
2024-01-07 20:03:59,5.114418082230772
2024-01-07 20:03:59,0.11735617935604037
2024-01-07 20:14:11,5.359310404669777
2024-01-07 20:14:11,0.14780001212818494
2024-01-07 20:14:11,5.359310404669777
2024-01-07 20:40:47,4.131166747388525
2024-01-07 20:40:47,0.04507928632092029
2024-01-07 20:40:47,4.131166747388525
2024-01-07 20:40:47,4.131166747388525
2024-01-07 22:42:59,6.833225237952954
2024-01-07 22:48:47,3.6602603566755434
2024-01-08 00:10:59,0.005505535699344676
2024-01-08 01:08:23,2.5059935920449976
2024-01-08 01:43:11,6.68586094706836
2024-01-08 01:43:11,5.41610040220442
2024-01-08 01:43:11,6.3578422665081
2024-01-08 02:54:11,6.90875477931522
2024-01-08 05:44:47,0.0008314637049065759
2024-01-08 05:45:35,3.970291913552122
2024-01-08 06:08:35,4.48863636973214
2024-01-08 06:18:11,4.817420387665083
2024-01-08 06:18:11,0.08831351489511516
2024-01-08 06:26:59,4.711075373985612
2024-01-08 06:26:59,6.697827104148913
2024-01-08 06:26:59,0.4759344707903028
2024-01-08 06:26:59,6.82525818651938
2024-01-08 06:33:59,5.341907712639137
2024-01-08 06:33:59,0.14541558655051692
2024-01-08 06:33:59,5.341907712639137
2024-01-08 06:51:47,5.246743098897095
2024-01-08 06:51:47,5.246743098897095
2024-01-08 08:31:35,4.142199321765234
2024-01-08 13:14:35,3.567978794523213
2024-01-08 13:14:35,0.02560039590804701
2024-01-08 13:14:35,3.567978794523213
2024-01-08 13:26:47,2.573003098344881
2024-01-08 14:25:47,6.186208623900494
2024-01-08 16:05:59,2.0590869978831905
2024-01-08 16:10:11,2.0590869978831905
2024-01-08 16:10:47,5.087867701178272
2024-01-08 16:50:35,5.6429489116506755
2024-01-08 16:50:35,5.6429489116506755
2024-01-08 17:13:35,6.55250788703459
2024-01-08 17:13:35,6.413966390252995
2024-01-08 17:13:35,6.413966390252995
2024-01-08 17:15:35,2.443806094111904
2024-01-08 17:19:23,6.55250788703459
2024-01-08 17:19:23,6.372957628574964
2024-01-08 17:19:23,6.372957628574964
2024-01-08 17:20:23,5.286256002013557
2024-01-08 17:20:23,6.79333357692489
2024-01-08 17:20:23,0.5132285519223071
2024-01-08 17:20:23,6.992541167313499
2024-01-08 17:38:23,4.902278744888243
2024-01-08 17:38:23,0.09583209725622088
2024-01-08 17:38:23,4.902278744888243
2024-01-08 17:38:23,4.902278744888243
2024-01-08 18:17:35,4.514250064293846
2024-01-08 18:17:35,4.514250064293846
2024-01-08 18:34:35,1.9393594401680998
2024-01-08 18:37:47,1.9393594401680998
2024-01-08 19:05:47,6.806279243207018
2024-01-08 19:05:47,0.5184514531246988
2024-01-08 19:05:47,6.806279243207018
2024-01-08 19:17:23,4.514250064293846
2024-01-08 19:17:23,4.514250064293846
2024-01-08 20:35:35,6.906510383202739
2024-01-08 20:48:11,4.00769701841799
2024-01-08 21:17:35,2.749983069001574
2024-01-08 22:20:11,0.6931471805599447
2024-01-08 22:20:11,0.6931471805599447
2024-01-08 22:26:23,4.709530201312334
2024-01-08 22:26:23,0.4382549309311553
2024-01-08 22:26:23,4.7045629298661265
2024-01-08 22:56:23,1.5369106621564406
2024-01-08 23:10:11,5.021737894230206
2024-01-08 23:10:11,0.10744657105485941
2024-01-08 23:10:11,5.021737894230206
2024-01-08 23:59:23,2.772588722239781
2024-01-09 00:30:59,4.61512051684126
2024-01-09 00:31:59,4.61512051684126
2024-01-09 00:31:59,5.049355673361878
2024-01-09 00:31:59,5.049355673361878
2024-01-09 00:33:47,4.61512051684126
2024-01-09 00:34:35,4.61512051684126
2024-01-09 00:34:35,5.1742007352640025
2024-01-09 00:34:35,5.1742007352640025
2024-01-09 00:34:59,4.61512051684126
2024-01-09 00:35:23,4.61512051684126
2024-01-09 00:35:35,5.0935552473319
2024-01-09 00:35:35,5.0935552473319
2024-01-09 00:36:47,4.61512051684126
2024-01-09 00:46:59,5.22035590195097
2024-01-09 00:46:59,4.98779727845473
2024-01-09 00:46:59,5.015363504745539
2024-01-09 00:46:59,0.1067947337370732
2024-01-09 00:46:59,5.691453553606308
2024-01-09 00:46:59,5.691453553606308
2024-01-09 00:46:59,5.220355901561473
2024-01-09 00:55:47,4.962249239945566
2024-01-09 00:55:47,6.614059475535654
2024-01-09 00:55:47,0.4449929692427965
2024-01-09 00:55:47,6.788316259059971
2024-01-09 02:49:11,5.776699795414474
2024-01-09 02:49:11,5.776699795414474
2024-01-09 04:57:47,7.599511017944309
2024-01-09 05:08:23,6.822197390620491
